,person,offer received,offer viewed,offer completed,transaction,reward_infl,amount_infl,email,mobile,social,web,bogo,discount,informational,avg_difficulty,time_to_open,time_to_complete,total_amount,amount_pct,age,gender,income,seen_ratio,completed_ratio
160,160,3,2,3,2,25.0,27.55,3,3,2,1,2,0,0,8.0,0.017857142857142856,0.3928571428571429,150.94,0.1825228567642772,38.0,1,64000.0,0.6666666666666666,1.0
161,161,6,5,5,3,19.0,54.93000000000001,6,6,5,5,2,3,0,9.0,0.07857142857142857,0.27499999999999997,106.91,0.5137966513890189,60.0,0,77000.0,0.8333333333333334,0.8333333333333334
162,162,5,3,2,1,15.0,20.76,5,5,3,5,3,1,1,6.0,0.21250000000000002,0.5,33.46,0.6204423191870891,62.0,0,77000.0,0.6,0.4
163,163,4,4,1,2,5.0,25.9,4,3,1,3,1,2,1,9.0,0.11944444444444445,0.21428571428571427,25.9,1.0,55.0,0,51000.0,1.0,0.25
164,164,5,5,0,4,0.0,16.96,5,5,5,3,3,1,1,7.0,0.11875,1.0,19.799999999999997,0.8565656565656568,22.0,1,63000.0,1.0,0.0
165,165,4,2,3,1,14.0,10.35,4,3,2,4,1,3,0,12.0,0.0875,0.55,118.41,0.08740815809475551,34.0,1,41000.0,0.5,0.75
166,166,5,4,3,14,12.0,63.64,5,5,4,4,3,1,0,8.0,0.16547619047619047,0.3833333333333333,105.57999999999998,0.6027656753172951,46.0,1,60000.0,0.8,0.6
167,167,3,2,1,1,3.0,1.24,3,2,2,3,0,3,0,12.0,0.17857142857142858,1.0,22.18,0.05590622182146077,85.0,1,67000.0,0.6666666666666666,0.3333333333333333
168,168,5,3,3,1,13.0,24.41,5,4,2,4,1,2,2,6.0,0.2708333333333333,0.5357142857142857,180.0,0.1356111111111111,51.0,0,85000.0,0.6,0.6
169,169,3,3,2,3,10.0,15.129999999999999,3,2,2,2,1,1,1,8.0,0.175,0.3,25.729999999999997,0.5880295375048582,,2,,1.0,0.6666666666666666
170,170,5,4,4,2,22.0,39.47,5,4,3,3,2,2,1,9.0,0.11101190476190476,0.15714285714285714,177.09,0.22288102094979953,53.0,0,85000.0,0.8,0.8
171,171,5,5,5,5,19.0,105.41,5,4,4,5,1,2,0,12.0,0.06875,0.2625,330.9200000000001,0.3185362021032273,51.0,1,92000.0,1.0,1.0
172,172,4,4,0,0,0.0,0.0,4,4,3,2,2,0,1,5.0,0.011904761904761904,1.0,1.6099999999999999,0.0,,2,,1.0,0.0
173,173,5,4,2,10,5.0,34.9,5,4,3,4,2,3,0,11.0,0.10714285714285715,0.75,58.18,0.5998624957029907,48.0,1,44000.0,0.8,0.4
174,174,6,6,3,1,12.0,33.9,6,4,2,4,1,2,1,9.0,0.145,0.0,66.05,0.5132475397426193,52.0,1,72000.0,1.0,0.5
175,175,4,4,0,3,0.0,8.020000000000001,4,4,3,2,2,0,2,5.0,0.027777777777777776,1.0,11.430000000000001,0.7016622922134733,,2,,1.0,0.0
176,176,4,3,3,2,22.0,27.509999999999998,4,4,2,2,1,1,1,7.0,0.03571428571428571,0.03571428571428571,125.56,0.21909843899330994,62.0,1,53000.0,0.75,0.75
177,177,5,1,0,0,0.0,0.0,5,4,2,5,0,3,1,10.0,0.1,1.0,12.120000000000001,0.0,42.0,1,62000.0,0.2,0.0
178,178,3,3,0,4,0.0,9.120000000000001,3,3,2,2,2,0,1,7.0,0.1375,1.0,16.689999999999998,0.5464349910125825,55.0,1,65000.0,1.0,0.0
179,179,4,4,2,4,20.0,35.31,4,4,4,3,2,0,1,5.0,0.21666666666666667,0.3,89.78000000000002,0.39329472042771213,27.0,0,50000.0,1.0,0.5
180,180,5,2,2,1,8.0,22.26,5,3,2,5,0,3,1,9.0,0.35714285714285715,0.23035714285714284,253.72000000000003,0.08773451048399811,68.0,1,107000.0,0.4,0.4
181,181,2,1,1,0,5.0,0.0,2,2,1,2,2,0,0,5.0,0.4,1.0,25.69,0.0,74.0,0,83000.0,0.5,0.5
182,182,6,3,5,3,17.0,11.27,6,3,2,6,0,4,0,12.0,0.14047619047619048,0.4107142857142857,87.13,0.12934695282910594,77.0,1,66000.0,0.5,0.8333333333333334
183,183,5,3,5,2,27.0,33.4,5,4,3,5,2,2,0,11.0,0.25,0.26875000000000004,261.55999999999995,0.12769536626395475,35.0,1,72000.0,0.6,1.0
184,184,5,5,3,3,14.0,52.379999999999995,5,5,3,3,1,2,2,6.0,0.06577380952380953,0.30714285714285716,184.96,0.2831963667820069,50.0,0,69000.0,1.0,0.6
185,185,5,4,3,2,20.0,48.79,5,3,1,4,1,1,1,10.0,0.28273809523809523,0.21428571428571427,162.90999999999997,0.29949051623595857,45.0,1,94000.0,0.8,0.6
186,186,2,2,0,2,0.0,36.5,2,2,0,2,0,0,1,0.0,0.0,1.0,155.64,0.23451554870213315,82.0,1,87000.0,1.0,0.0
187,187,4,4,1,2,3.0,40.26,4,4,2,3,0,1,2,2.0,0.36607142857142855,0.7857142857142857,79.94999999999999,0.5035647279549719,40.0,1,57000.0,1.0,0.25
188,188,3,2,0,0,0.0,0.0,3,3,2,2,2,0,1,3.0,0.5,1.0,10.6,0.0,66.0,1,34000.0,0.6666666666666666,0.0
189,189,3,2,0,1,0.0,3.01,3,3,2,3,0,2,1,6.0,0.21428571428571427,1.0,6.18,0.48705501618122976,52.0,1,63000.0,0.6666666666666666,0.0
190,190,5,3,4,1,20.0,33.0,5,4,4,4,1,3,0,12.0,0.19642857142857142,0.3333333333333333,226.68,0.1455796717840127,57.0,0,89000.0,0.6,0.8
191,191,4,3,3,4,15.0,63.379999999999995,4,1,1,3,0,1,1,10.0,0.13055555555555556,0.38749999999999996,143.03000000000003,0.443123820177585,68.0,1,69000.0,0.75,0.75
192,192,4,3,2,0,10.0,0.0,4,3,2,4,2,2,0,9.0,0.17857142857142858,1.0,13.98,0.0,21.0,1,52000.0,0.75,0.5
193,193,6,3,2,1,5.0,0.52,6,6,3,6,1,3,0,8.0,0.05952380952380953,1.0,17.7,0.02937853107344633,61.0,1,44000.0,0.5,0.3333333333333333
194,194,4,1,2,1,7.0,4.05,4,4,1,4,2,1,0,7.0,0.0,1.0,16.04,0.2524937655860349,,2,,0.25,0.5
195,195,5,2,0,0,0.0,0.0,5,3,2,5,1,3,0,12.0,0.1,1.0,21.5,0.0,58.0,0,54000.0,0.4,0.0
196,196,4,3,0,1,0.0,0.6000000000000001,4,4,3,2,2,1,1,6.0,0.13333333333333333,1.0,17.38,0.03452243958573073,67.0,0,54000.0,0.75,0.0
197,197,5,2,2,1,15.0,13.51,5,4,2,5,2,2,1,9.0,0.15,0.375,155.42,0.08692574958177841,24.0,1,61000.0,0.4,0.4
198,198,4,4,0,4,0.0,6.36,4,4,3,3,3,0,1,6.0,0.12797619047619047,1.0,11.309999999999999,0.5623342175066314,,2,,1.0,0.0
199,199,5,3,0,3,0.0,9.239999999999998,5,4,3,5,1,3,0,11.0,0.09999999999999999,1.0,10.099999999999998,0.9148514851485149,26.0,1,35000.0,0.6,0.0
200,200,4,3,4,1,15.0,17.62,4,3,2,4,1,3,0,10.0,0.1607142857142857,0.2392857142857143,212.26999999999998,0.08300749046026289,71.0,0,105000.0,0.75,1.0
201,201,5,4,4,3,22.0,53.91,5,5,1,4,2,1,1,6.0,0.09523809523809523,0.19642857142857142,146.49,0.36801146835961496,69.0,0,64000.0,0.8,0.8
202,202,6,6,0,0,0.0,0.0,6,5,4,5,1,2,2,8.0,0.24749999999999997,1.0,0.0,,81.0,1,93000.0,1.0,0.0
203,203,5,5,3,3,20.0,71.52,5,5,2,3,2,0,2,4.0,0.33110119047619047,0.39285714285714285,232.19,0.30802360136095436,62.0,1,73000.0,1.0,0.6
204,205,3,1,1,0,5.0,0.0,3,2,1,2,1,1,1,8.0,0.25,0.1,62.650000000000006,0.0,61.0,1,82000.0,0.3333333333333333,0.3333333333333333
205,206,4,4,3,0,25.0,0.0,4,3,3,3,3,1,0,11.0,0.06190476190476191,1.0,23.59,0.0,52.0,0,92000.0,1.0,0.75
206,207,4,4,3,4,12.0,77.72,4,4,3,4,1,1,1,5.0,0.19166666666666665,0.225,218.67000000000002,0.3554214112589747,50.0,1,70000.0,1.0,0.75
207,208,5,5,3,3,30.0,85.11,5,5,5,2,3,0,1,6.0,0.32976190476190476,0.42142857142857143,185.60999999999999,0.45854210441247784,54.0,1,118000.0,1.0,0.6
208,209,2,2,2,1,10.0,18.57,2,2,1,2,2,0,0,5.0,0.2,0.5,37.04,0.5013498920086393,75.0,0,109000.0,1.0,1.0
209,210,6,3,1,3,3.0,11.3,6,4,2,5,2,2,1,8.0,0.17857142857142855,0.25,36.300000000000004,0.31129476584022037,82.0,1,73000.0,0.5,0.16666666666666666
210,211,6,3,0,0,0.0,0.0,6,6,2,6,1,3,1,6.0,0.30238095238095236,1.0,10.54,0.0,64.0,1,38000.0,0.5,0.0
211,212,6,5,3,1,18.0,23.38,6,6,3,5,2,1,1,6.0,0.33303571428571427,0.225,163.17999999999998,0.14327736242186545,54.0,0,99000.0,0.8333333333333334,0.5
212,213,6,2,0,0,0.0,0.0,6,4,2,5,0,3,2,7.0,1.25,1.0,6.99,0.0,,2,,0.3333333333333333,0.0
213,214,4,2,2,2,7.0,12.990000000000002,4,3,2,4,2,2,0,10.0,0.0125,0.15,16.430000000000003,0.7906269020085209,82.0,1,72000.0,0.5,0.5
214,215,5,4,0,3,0.0,115.11,5,5,2,4,1,1,2,3.0,0.08333333333333333,1.0,124.44,0.9250241080038573,,2,,0.8,0.0
215,216,4,2,1,1,5.0,1.15,4,4,2,4,1,1,1,5.0,0.025,0.9285714285714286,10.759999999999998,0.10687732342007436,90.0,1,45000.0,0.5,0.25
216,217,5,3,0,0,0.0,0.0,5,5,3,3,2,1,2,4.0,0.1626984126984127,1.0,19.06,0.0,34.0,0,67000.0,0.6,0.0
217,218,3,3,1,2,10.0,20.62,3,3,2,3,2,0,1,5.0,0.125,0.35,69.32,0.29746105020196195,44.0,1,53000.0,1.0,0.3333333333333333
218,219,4,2,0,0,0.0,0.0,4,2,2,3,0,2,1,9.0,0.275,1.0,0.0,,79.0,0,106000.0,0.5,0.0
219,220,5,2,3,2,25.0,74.09,5,4,2,4,2,1,1,10.0,0.175,0.2738095238095238,321.03000000000003,0.23078839983802135,58.0,0,95000.0,0.4,0.6
220,221,5,4,1,0,5.0,0.0,5,5,4,2,2,1,1,6.0,0.03333333333333333,1.0,8.43,0.0,,2,,0.8,0.2
221,222,3,2,2,3,15.0,53.25,3,3,2,1,2,0,1,5.0,0.0,0.07142857142857142,254.68999999999997,0.2090777023047627,47.0,0,74000.0,0.6666666666666666,0.6666666666666666
222,223,6,3,1,3,5.0,12.440000000000001,6,6,3,4,3,1,2,5.0,0.42936507936507934,1.0,24.6,0.5056910569105691,60.0,0,59000.0,0.5,0.16666666666666666
223,224,4,3,2,1,7.0,24.14,4,4,3,3,1,1,2,4.0,0.1,0.125,164.79,0.14648947144851024,83.0,1,54000.0,0.75,0.5
224,225,6,3,0,0,0.0,0.0,6,6,3,6,2,2,0,8.0,0.15476190476190477,1.0,0.0,,74.0,0,103000.0,0.5,0.0
225,226,4,3,1,1,3.0,30.43,4,4,3,2,0,1,2,2.0,0.59375,0.0,160.52,0.18957139297283826,89.0,1,101000.0,0.75,0.25
226,227,4,4,4,3,12.0,52.480000000000004,4,4,4,4,1,2,0,7.0,0.0488095238095238,0.21666666666666665,142.29999999999998,0.3687983134223472,68.0,1,62000.0,1.0,1.0
227,228,5,2,3,2,12.0,41.2,5,4,2,5,2,3,0,10.0,0.2875,0.31666666666666665,102.66999999999999,0.4012856725430993,63.0,0,110000.0,0.4,0.6
228,229,4,4,0,0,0.0,0.0,4,3,2,3,1,2,1,9.0,0.1261904761904762,1.0,72.2,0.0,40.0,0,51000.0,1.0,0.0
229,230,4,3,1,1,2.0,16.91,4,4,2,3,1,1,1,5.0,0.29642857142857143,0.5714285714285714,161.85,0.1044794562866852,79.0,0,99000.0,0.75,0.25
230,231,3,1,0,2,0.0,5.1899999999999995,3,2,1,2,0,2,1,10.0,0.08333333333333333,1.0,12.49,0.41553242594075257,71.0,1,30000.0,0.3333333333333333,0.0
231,232,6,4,5,3,42.0,71.24000000000001,6,6,4,4,2,1,0,10.0,0.2517857142857143,0.40714285714285714,183.18,0.3889070859264112,76.0,0,114000.0,0.6666666666666666,0.8333333333333334
232,233,5,5,4,3,28.0,69.39,5,4,4,3,2,2,1,9.0,0.047619047619047616,0.17857142857142858,140.53,0.49377357147939943,89.0,1,96000.0,1.0,0.8
233,234,6,4,1,5,3.0,11.98,6,6,3,5,2,2,1,6.0,0.0625,0.8928571428571429,12.159999999999998,0.9851973684210528,63.0,1,36000.0,0.6666666666666666,0.16666666666666666
234,235,5,4,0,1,0.0,3.8200000000000003,5,5,5,4,2,0,1,5.0,0.1625,1.0,3.89,0.9820051413881749,,2,,0.8,0.0
235,236,5,5,0,0,0.0,0.0,5,3,1,5,0,3,1,10.0,0.0875,1.0,0.0,,41.0,1,83000.0,1.0,0.0
236,237,6,5,6,0,22.0,0.0,6,6,4,6,2,3,0,7.0,0.32678571428571423,0.1,164.16,0.0,71.0,0,56000.0,0.8333333333333334,1.0
237,238,6,3,1,1,3.0,6.19,6,6,3,6,0,3,1,7.0,0.0125,1.0,21.560000000000002,0.28710575139146566,44.0,1,36000.0,0.5,0.16666666666666666
238,240,4,2,0,3,0.0,10.58,4,3,2,3,3,1,0,11.0,0.0,1.0,13.290000000000001,0.7960872836719337,27.0,1,70000.0,0.5,0.0
239,241,5,4,1,3,5.0,65.51,5,4,3,4,1,2,1,10.0,0.12777777777777777,0.425,171.87,0.3811601792052133,67.0,1,106000.0,0.8,0.2
240,242,6,6,5,6,22.0,141.31,6,4,1,6,2,2,1,8.0,0.17785714285714288,0.31785714285714284,222.36,0.6355009893865803,77.0,0,80000.0,1.0,0.8333333333333334
241,243,5,5,5,4,21.0,52.12,5,5,3,5,2,2,0,9.0,0.05714285714285715,0.3419642857142857,145.28000000000003,0.35875550660792943,68.0,0,66000.0,1.0,1.0
242,244,5,4,3,4,13.0,75.05000000000001,5,4,2,4,1,2,2,6.0,0.19146825396825395,0.14285714285714285,261.37,0.2871408348318476,37.0,1,64000.0,0.8,0.6
243,245,4,1,0,0,0.0,0.0,4,1,1,4,1,1,0,12.0,1.0,1.0,15.329999999999998,0.0,55.0,1,60000.0,0.25,0.0
244,246,6,6,5,4,21.0,53.53,6,6,6,5,1,2,1,7.0,0.19571428571428573,0.15285714285714286,700.4699999999999,0.0764201179208246,30.0,1,54000.0,1.0,0.8333333333333334
245,247,6,5,4,2,12.0,27.46,6,6,4,5,2,3,1,6.0,0.14017857142857143,0.11607142857142858,252.22999999999996,0.10886888950560998,51.0,1,54000.0,0.8333333333333334,0.6666666666666666
246,248,4,4,1,0,3.0,0.0,4,4,3,2,2,1,1,6.0,0.32142857142857145,1.0,66.15,0.0,47.0,0,92000.0,1.0,0.25
247,249,5,4,1,7,3.0,17.72,5,5,4,3,1,2,2,5.0,0.03571428571428571,0.8571428571428571,19.240000000000002,0.9209979209979209,49.0,1,48000.0,0.8,0.2
248,250,6,5,4,6,35.0,56.08,6,6,5,4,2,0,1,5.0,0.1875,0.15238095238095237,172.35,0.3253843922251233,32.0,1,38000.0,0.8333333333333334,0.6666666666666666
249,251,4,2,3,2,9.0,55.269999999999996,4,3,2,3,0,3,1,10.0,0.2125,0.2,167.79,0.32939984504440073,30.0,1,69000.0,0.5,0.75
250,252,4,4,3,4,15.0,83.5,4,4,3,3,1,2,1,7.0,0.03214285714285714,0.13571428571428573,241.54999999999998,0.34568412336990273,47.0,1,86000.0,1.0,0.75
251,253,5,4,2,7,5.0,72.26,5,5,3,5,2,2,0,7.0,0.11666666666666665,0.35714285714285715,91.63,0.7886063516315618,,2,,0.8,0.4
252,254,4,4,3,3,15.0,24.779999999999998,4,4,3,3,2,0,1,3.0,0.3,0.6,88.83000000000001,0.27895981087470445,34.0,1,34000.0,1.0,0.75
253,255,3,1,3,0,20.0,0.0,3,1,1,3,1,1,0,15.0,0.5,0.25,187.29,0.0,78.0,0,101000.0,0.3333333333333333,1.0
254,256,6,3,2,5,7.0,83.66,6,6,3,5,1,1,2,4.0,0.0,0.2,274.16999999999996,0.30513914724441044,85.0,0,71000.0,0.5,0.3333333333333333
255,257,6,6,4,3,22.0,47.95,6,5,3,4,3,2,1,8.0,0.46880952380952384,0.3928571428571429,121.86000000000001,0.39348432627605445,75.0,0,69000.0,1.0,0.6666666666666666
256,258,5,4,5,3,24.0,68.53,5,5,4,4,3,1,0,8.0,0.27738095238095234,0.2482142857142857,240.14000000000001,0.28537519780128257,76.0,0,71000.0,0.8,1.0
257,259,3,3,2,2,8.0,29.82,3,3,2,2,1,1,1,4.0,0.35714285714285715,0.32142857142857145,56.519999999999996,0.5276008492569002,89.0,0,59000.0,1.0,0.6666666666666666
258,260,6,5,2,2,7.0,5.97,6,5,5,5,3,2,0,11.0,0.19285714285714284,0.3,30.41,0.19631700098651758,58.0,1,70000.0,0.8333333333333334,0.3333333333333333
259,261,5,5,3,11,15.0,43.839999999999996,5,5,4,3,1,2,2,5.0,0.05178571428571428,0.6785714285714286,74.96000000000001,0.5848452508004268,23.0,1,49000.0,1.0,0.6
260,262,5,5,3,6,10.0,76.31,5,4,3,4,1,3,1,8.0,0.2994047619047619,0.2625,122.65,0.6221769262128006,58.0,1,53000.0,1.0,0.6
261,263,5,5,0,0,0.0,0.0,5,4,3,4,1,3,1,10.0,0.17410714285714285,1.0,0.0,,,2,,1.0,0.0
262,264,5,3,4,2,18.0,44.68,5,5,4,5,2,1,0,6.0,0.43333333333333335,0.03333333333333333,179.98,0.24824980553394824,64.0,0,95000.0,0.6,0.8
263,265,5,4,4,5,25.0,39.32,5,5,3,3,3,0,1,5.0,0.07142857142857144,0.6547619047619048,96.14,0.40898689411275224,72.0,1,39000.0,0.8,0.8
264,266,5,5,5,2,34.0,46.28,5,5,5,5,1,1,0,10.0,0.1875,0.3375,113.85,0.4064997804128239,66.0,0,72000.0,1.0,1.0
265,267,6,2,0,1,0.0,1.24,6,4,3,5,2,2,0,11.0,0.15,1.0,14.489999999999998,0.08557625948930297,49.0,0,68000.0,0.3333333333333333,0.0
266,268,2,2,2,1,7.0,27.18,2,2,0,2,1,1,0,8.0,0.0,0.0,204.5,0.13290953545232273,43.0,1,71000.0,1.0,1.0
267,269,5,2,0,3,0.0,3.7800000000000002,5,4,2,3,1,2,0,13.0,0.375,1.0,5.04,0.75,58.0,1,39000.0,0.4,0.0
268,270,5,5,3,3,15.0,60.18000000000001,5,4,1,4,1,1,2,6.0,0.23705357142857142,0.31071428571428567,157.16,0.3829218630694834,43.0,1,76000.0,1.0,0.6
269,271,4,2,3,0,12.0,0.0,4,3,2,3,1,2,1,9.0,0.5,0.45,223.46,0.0,56.0,0,87000.0,0.5,0.75
270,272,4,2,1,1,5.0,23.34,4,4,2,2,2,1,1,6.0,0.1488095238095238,0.0,54.1,0.43142329020332715,69.0,0,118000.0,0.5,0.25
271,273,5,5,4,2,22.0,746.61,5,4,2,4,2,3,0,11.0,0.10892857142857143,0.2654761904761905,857.75,0.8704284465170504,60.0,2,94000.0,1.0,0.8
272,274,4,3,3,2,10.0,42.129999999999995,4,3,2,3,0,3,1,9.0,0.0,0.23214285714285715,153.94,0.2736780563856048,81.0,1,70000.0,0.75,0.75
273,275,5,4,3,1,12.0,17.78,5,4,2,5,2,2,1,9.0,0.075,0.05,139.98,0.12701814544934992,42.0,1,91000.0,0.8,0.6
274,276,3,3,0,13,0.0,34.25,3,3,3,0,1,0,1,5.0,0.19642857142857142,1.0,50.559999999999995,0.6774129746835443,75.0,1,71000.0,1.0,0.0
275,277,6,4,1,1,5.0,6.25,6,5,3,5,3,2,0,11.0,0.45,0.42857142857142855,27.23,0.22952625780389277,62.0,1,73000.0,0.6666666666666666,0.16666666666666666
276,278,5,5,5,4,19.0,58.56,5,4,1,5,1,3,0,11.0,0.09910714285714285,0.1919642857142857,220.47,0.2656143693019459,55.0,0,54000.0,1.0,1.0
277,279,6,4,4,1,20.0,10.38,6,5,3,5,2,3,0,10.0,0.13214285714285715,0.26607142857142857,82.41999999999999,0.12594030575103132,65.0,1,39000.0,0.6666666666666666,0.6666666666666666
278,280,6,2,2,1,7.0,2.59,6,5,2,5,3,2,0,11.0,0.05,0.075,141.64,0.018285794973171423,52.0,1,46000.0,0.3333333333333333,0.3333333333333333
279,281,5,5,3,2,15.0,24.439999999999998,5,5,2,5,3,0,1,5.0,0.1142857142857143,0.07857142857142857,110.78999999999999,0.22059752685260403,30.0,0,40000.0,1.0,0.6
280,282,4,2,2,0,15.0,0.0,4,2,2,2,1,1,1,10.0,1.8214285714285714,0.17857142857142858,99.47000000000001,0.0,74.0,0,75000.0,0.5,0.5
281,283,4,4,2,2,7.0,48.31,4,4,4,2,1,1,1,5.0,0.11944444444444442,0.175,217.62,0.2219924639279478,100.0,0,63000.0,1.0,0.5
282,284,5,2,5,1,25.0,11.55,5,3,2,5,1,3,0,12.0,0.39285714285714285,0.4059523809523809,610.5200000000001,0.01891829915481884,26.0,0,40000.0,0.4,1.0
283,285,3,3,2,2,8.0,33.36,3,2,2,2,1,2,0,12.0,0.025,0.2910714285714286,83.71,0.3985186954963565,56.0,0,53000.0,1.0,0.6666666666666666
284,286,6,5,3,0,12.0,0.0,6,5,3,6,2,3,1,8.0,0.14866071428571428,1.0,99.58,0.0,50.0,1,90000.0,0.8333333333333334,0.5
285,287,5,2,2,1,4.0,17.78,5,5,2,5,0,2,1,7.0,0.0,0.11964285714285713,71.44,0.24888017917133262,73.0,1,95000.0,0.4,0.4
286,288,4,2,2,1,13.0,15.89,4,4,3,3,1,1,1,6.0,0.0,0.35714285714285715,100.63,0.15790519725727917,49.0,0,74000.0,0.5,0.5
287,289,5,5,3,4,10.0,65.0,5,5,5,4,2,2,0,8.0,0.024107142857142855,0.32976190476190476,125.62000000000002,0.517433529692724,37.0,1,50000.0,1.0,0.6
288,290,5,5,3,8,15.0,120.84,5,5,3,4,1,2,1,7.0,0.2830357142857143,0.2017857142857143,308.01,0.3923249245154378,65.0,1,57000.0,1.0,0.6
289,291,5,5,4,3,32.0,53.5,5,5,4,3,2,1,1,8.0,0.055803571428571425,0.0125,189.79000000000002,0.28189051056430786,64.0,0,81000.0,1.0,0.8
290,292,4,3,3,1,14.0,20.16,4,3,2,4,1,3,0,12.0,0.030357142857142857,0.2857142857142857,55.99,0.3600642971959278,48.0,0,53000.0,0.75,0.75
291,293,5,3,3,2,12.0,15.26,5,4,2,4,1,2,1,9.0,0.40119047619047615,0.26666666666666666,93.69999999999999,0.16286019210245467,20.0,1,32000.0,0.6,0.6
292,294,5,5,0,0,0.0,0.0,5,5,3,3,3,1,1,7.0,0.07142857142857142,1.0,0.0,,,2,,1.0,0.0
293,295,3,3,2,1,15.0,5.19,3,3,2,1,2,0,1,5.0,0.39285714285714285,0.7857142857142857,127.31,0.04076663262901579,46.0,1,40000.0,1.0,0.6666666666666666
294,296,4,2,2,3,7.0,17.45,4,3,1,4,2,2,0,11.0,0.08928571428571429,0.2142857142857143,67.32,0.2592097445038622,24.0,1,69000.0,0.5,0.5
295,297,4,4,2,2,7.0,51.68,4,3,2,2,0,2,1,10.0,0.38333333333333336,0.425,333.15999999999997,0.1551206627446272,71.0,1,95000.0,1.0,0.5
296,298,5,5,0,0,0.0,0.0,5,3,1,5,1,2,0,13.0,0.26517857142857143,1.0,0.0,,50.0,0,78000.0,1.0,0.0
297,299,3,2,2,1,15.0,18.01,3,2,1,2,2,1,0,12.0,0.0,0.0,191.59,0.09400281851871184,37.0,1,92000.0,0.6666666666666666,0.6666666666666666
298,300,6,4,5,3,33.0,53.3,6,4,3,4,1,2,1,9.0,0.14285714285714288,0.3794642857142857,129.14,0.41273037014093233,57.0,0,81000.0,0.6666666666666666,0.8333333333333334
299,301,4,4,0,5,0.0,9.290000000000001,4,4,4,3,0,1,1,5.0,0.016666666666666666,1.0,10.610000000000001,0.8755890669180019,,2,,1.0,0.0
300,302,4,3,3,1,18.0,15.54,4,4,4,2,2,1,1,6.0,0.30357142857142855,0.5,142.75,0.10886164623467601,52.0,1,85000.0,0.75,0.75
301,303,4,2,0,3,0.0,7.75,4,3,2,2,1,1,1,8.0,0.6666666666666667,1.0,22.310000000000002,0.347377857463021,41.0,1,41000.0,0.5,0.0
302,304,3,2,3,1,12.0,28.38,3,2,1,3,1,2,0,12.0,0.025,0.025,107.5,0.264,66.0,0,74000.0,0.6666666666666666,1.0
303,305,5,5,3,3,15.0,63.980000000000004,5,5,4,4,2,2,1,7.0,0.32410714285714287,0.25,173.8,0.36812428078250864,66.0,0,87000.0,1.0,0.6
304,306,3,2,2,0,15.0,0.0,3,3,1,3,2,1,0,8.0,0.225,0.017857142857142856,164.52,0.0,68.0,0,120000.0,0.6666666666666666,0.6666666666666666
305,307,3,2,0,5,0.0,12.03,3,3,1,2,2,1,0,8.0,0.07142857142857142,1.0,19.789999999999996,0.6078827690752907,20.0,1,70000.0,0.6666666666666666,0.0
306,308,5,2,1,4,2.0,22.830000000000002,5,4,2,4,0,3,1,10.0,0.10416666666666666,0.3,64.73,0.3526958133786498,43.0,1,42000.0,0.4,0.2
307,309,5,4,4,5,20.0,51.61,5,3,1,4,1,1,1,8.0,0.24642857142857144,0.5107142857142858,104.78999999999999,0.4925088271781659,73.0,1,38000.0,0.8,0.8
308,310,3,3,0,1,0.0,0.81,3,3,3,2,0,1,1,4.0,0.0,1.0,0.81,1.0,,2,,1.0,0.0
309,311,4,4,3,2,20.0,29.5,4,3,2,4,2,1,1,9.0,0.15833333333333333,0.325,146.62,0.20120038193970807,42.0,0,56000.0,1.0,0.75
310,312,6,6,2,5,8.0,112.79,6,6,6,2,1,1,1,4.0,0.13380952380952382,0.25,222.45,0.5070352888289503,82.0,1,110000.0,1.0,0.3333333333333333
311,313,5,5,0,6,0.0,6.4799999999999995,5,5,3,4,0,2,2,4.0,0.07514880952380952,1.0,7.99,0.8110137672090112,,2,,1.0,0.0
312,314,4,1,2,1,8.0,18.38,4,3,1,4,0,3,1,9.0,0.0,0.2857142857142857,135.57999999999998,0.1355657176574716,70.0,0,92000.0,0.25,0.5
313,315,3,3,2,2,12.0,37.99,3,3,3,2,1,2,0,9.0,0.0125,0.3607142857142857,66.67,0.5698215089245537,42.0,0,71000.0,1.0,0.6666666666666666
314,316,3,3,1,1,10.0,19.11,3,3,2,2,1,1,1,7.0,0.17857142857142858,0.0,125.62,0.15212545772966088,48.0,1,62000.0,1.0,0.3333333333333333
315,317,5,5,5,4,21.0,91.81,5,5,5,5,1,1,0,6.0,0.08035714285714285,0.2785714285714286,222.35000000000002,0.412907578142568,53.0,0,93000.0,1.0,1.0
316,318,4,4,0,0,0.0,0.0,4,4,3,3,1,3,0,9.0,0.11666666666666665,1.0,0.0,,64.0,1,67000.0,1.0,0.0
317,319,3,3,2,2,12.0,35.18,3,3,2,2,2,1,0,8.0,0.017857142857142856,0.08928571428571427,87.65,0.4013690815744438,79.0,1,90000.0,1.0,0.6666666666666666
318,320,3,2,0,3,0.0,11.05,3,2,2,2,1,1,1,10.0,0.16666666666666666,1.0,30.890000000000004,0.35772094528973775,51.0,1,55000.0,0.6666666666666666,0.0
319,321,5,4,0,0,0.0,0.0,5,5,5,3,2,1,1,6.0,0.1634920634920635,1.0,0.0,,45.0,0,88000.0,0.8,0.0
320,322,3,1,2,0,10.0,0.0,3,3,2,3,2,0,0,5.0,1.0,0.6428571428571429,96.45,0.0,48.0,0,105000.0,0.3333333333333333,0.6666666666666666
321,323,2,1,0,0,0.0,0.0,2,2,2,0,1,0,0,10.0,1.0,1.0,17.56,0.0,,2,,0.5,0.0
