,person,offer_id,offer received,offer viewed,offer completed,transaction,reward,amount
575,155,7.0,1,1,0,0,0.0,0.0
576,155,8.0,1,0,0,0,0.0,0.0
577,155,9.0,1,0,0,0,0.0,0.0
578,156,2.0,1,1,0,2,0.0,9.58
579,156,4.0,2,2,2,3,6.0,11.33
580,156,8.0,1,0,0,0,0.0,0.0
581,156,9.0,1,0,0,0,0.0,0.0
582,157,2.0,1,0,1,0,5.0,0.0
583,157,3.0,1,1,1,0,5.0,0.0
584,158,0.0,1,1,0,0,0.0,0.0
585,158,1.0,1,1,0,0,0.0,0.0
586,158,4.0,1,1,1,1,3.0,9.45
587,158,6.0,1,1,0,0,0.0,0.0
588,158,8.0,1,1,0,1,0.0,9.88
589,159,1.0,1,1,0,2,0.0,3.97
590,159,4.0,1,1,0,0,0.0,0.0
591,159,9.0,3,0,0,0,0.0,0.0
592,160,2.0,1,0,1,0,5.0,0.0
593,160,5.0,2,2,2,2,20.0,27.55
594,161,4.0,1,1,1,1,3.0,17.59
595,161,5.0,1,1,1,1,10.0,14.47
596,161,6.0,1,1,0,0,0.0,0.0
597,161,7.0,2,2,2,1,4.0,22.87
598,161,8.0,1,0,1,0,2.0,0.0
599,162,0.0,1,0,0,0,0.0,0.0
600,162,2.0,1,0,1,0,5.0,0.0
601,162,3.0,1,1,0,0,0.0,0.0
602,162,6.0,1,1,1,1,10.0,20.76
603,162,7.0,1,1,0,0,0.0,0.0
604,163,1.0,1,1,0,1,0.0,12.02
605,163,2.0,1,1,1,1,5.0,13.88
606,163,8.0,1,1,0,0,0.0,0.0
607,163,9.0,1,1,0,0,0.0,0.0
608,164,1.0,1,1,0,0,0.0,0.0
609,164,3.0,1,1,0,1,0.0,1.58
610,164,5.0,1,1,0,0,0.0,0.0
611,164,6.0,1,1,0,2,0.0,9.91
612,164,7.0,1,1,0,1,0.0,5.47
613,165,6.0,1,1,1,1,10.0,10.35
614,165,7.0,1,1,1,0,2.0,0.0
615,165,8.0,1,0,1,0,2.0,0.0
616,165,9.0,1,0,0,0,0.0,0.0
617,166,2.0,1,0,1,0,5.0,0.0
618,166,3.0,2,2,1,3,5.0,11.99
619,166,5.0,1,1,0,9,0.0,39.14
620,166,7.0,1,1,1,2,2.0,12.510000000000002
621,167,4.0,1,1,1,1,3.0,1.24
622,167,7.0,1,1,0,0,0.0,0.0
623,167,9.0,1,0,0,0,0.0,0.0
624,168,0.0,1,1,0,1,0.0,24.41
625,168,1.0,1,1,0,0,0.0,0.0
626,168,2.0,1,0,1,0,5.0,0.0
627,168,4.0,1,1,1,0,3.0,0.0
628,168,9.0,1,0,1,0,5.0,0.0
629,169,1.0,1,1,0,0,0.0,0.0
630,169,3.0,1,1,1,1,5.0,11.85
631,169,9.0,1,1,1,2,5.0,3.2800000000000002
632,170,1.0,1,1,0,1,0.0,25.53
633,170,2.0,1,1,1,0,5.0,0.0
634,170,5.0,1,1,1,0,10.0,0.0
635,170,7.0,1,1,1,1,2.0,13.94
636,170,9.0,1,0,1,0,5.0,0.0
637,171,3.0,2,2,2,2,10.0,46.599999999999994
638,171,7.0,2,2,2,1,4.0,21.88
639,171,9.0,1,1,1,2,5.0,36.93
640,172,1.0,2,2,0,0,0.0,0.0
641,172,2.0,1,1,0,0,0.0,0.0
642,172,6.0,1,1,0,0,0.0,0.0
643,173,4.0,1,1,1,2,3.0,12.01
644,173,5.0,1,1,0,4,0.0,11.11
645,173,6.0,1,1,0,0,0.0,0.0
646,173,8.0,1,1,1,4,2.0,11.780000000000001
647,173,9.0,1,0,0,0,0.0,0.0
648,174,1.0,2,2,0,0,0.0,0.0
649,174,2.0,1,1,1,1,5.0,33.9
650,174,8.0,1,1,1,0,2.0,0.0
651,174,9.0,2,2,1,0,5.0,0.0
652,175,0.0,1,1,0,0,0.0,0.0
653,175,1.0,1,1,0,0,0.0,0.0
654,175,5.0,1,1,0,2,0.0,7.300000000000001
655,175,6.0,1,1,0,1,0.0,0.72
656,176,0.0,1,1,0,1,0.0,12.85
657,176,5.0,2,2,2,1,20.0,14.66
658,176,8.0,1,0,1,0,2.0,0.0
659,177,0.0,1,0,0,0,0.0,0.0
660,177,7.0,2,1,0,0,0.0,0.0
661,177,8.0,1,0,0,0,0.0,0.0
662,177,9.0,1,0,0,0,0.0,0.0
663,178,0.0,1,1,0,2,0.0,3.38
664,178,5.0,1,1,0,0,0.0,0.0
665,178,6.0,1,1,0,2,0.0,5.74
666,179,1.0,1,1,0,2,0.0,19.25
667,179,3.0,1,1,0,0,0.0,0.0
668,179,6.0,2,2,2,2,20.0,16.060000000000002
669,180,0.0,1,0,0,0,0.0,0.0
670,180,4.0,1,1,1,1,3.0,22.26
671,180,7.0,1,1,0,0,0.0,0.0
672,180,9.0,2,0,1,0,5.0,0.0
673,181,2.0,1,0,1,0,5.0,0.0
674,181,3.0,1,1,0,0,0.0,0.0
675,182,4.0,1,1,1,2,3.0,7.58
676,182,7.0,1,1,1,0,2.0,0.0
677,182,8.0,1,0,1,0,2.0,0.0
678,182,9.0,3,1,2,1,10.0,3.69
679,183,3.0,2,2,2,2,10.0,33.4
680,183,6.0,1,1,1,0,10.0,0.0
681,183,8.0,1,0,1,0,2.0,0.0
682,183,9.0,1,0,1,0,5.0,0.0
683,184,0.0,1,1,0,0,0.0,0.0
684,184,1.0,1,1,0,1,0.0,21.14
685,184,5.0,1,1,1,1,10.0,11.8
686,184,7.0,1,1,1,1,2.0,19.44
687,184,8.0,1,1,1,0,2.0,0.0
688,185,0.0,2,2,0,1,0.0,19.34
689,185,5.0,1,1,1,1,10.0,29.45
690,185,9.0,2,1,2,0,10.0,0.0
691,186,0.0,2,2,0,2,0.0,36.5
692,187,0.0,2,2,0,1,0.0,21.81
693,187,1.0,1,1,0,0,0.0,0.0
694,187,4.0,1,1,1,1,3.0,18.45
695,188,1.0,1,1,0,0,0.0,0.0
696,188,2.0,1,0,0,0,0.0,0.0
697,188,3.0,1,1,0,0,0.0,0.0
698,189,0.0,1,1,0,0,0.0,0.0
699,189,4.0,1,1,0,1,0.0,3.01
700,189,7.0,1,0,0,0,0.0,0.0
701,190,4.0,2,2,1,1,3.0,33.0
702,190,5.0,1,0,1,0,10.0,0.0
703,190,7.0,1,1,1,0,2.0,0.0
704,190,9.0,1,0,1,0,5.0,0.0
705,191,1.0,1,1,0,1,0.0,17.8
706,191,9.0,3,2,3,3,15.0,45.58
707,192,2.0,1,1,1,0,5.0,0.0
708,192,3.0,1,1,1,0,5.0,0.0
709,192,4.0,1,1,0,0,0.0,0.0
710,192,9.0,1,0,0,0,0.0,0.0
711,193,2.0,1,0,0,0,0.0,0.0
712,193,4.0,2,2,1,0,3.0,0.0
713,193,7.0,1,1,0,1,0.0,0.52
714,193,8.0,2,0,1,0,2.0,0.0
715,194,2.0,1,0,0,0,0.0,0.0
716,194,3.0,1,1,1,1,5.0,4.05
717,194,8.0,2,0,1,0,2.0,0.0
718,195,6.0,1,1,0,0,0.0,0.0
719,195,7.0,1,1,0,0,0.0,0.0
720,195,8.0,1,0,0,0,0.0,0.0
721,195,9.0,2,0,0,0,0.0,0.0
722,196,1.0,1,1,0,0,0.0,0.0
723,196,3.0,1,1,0,1,0.0,0.6000000000000001
724,196,5.0,1,0,0,0,0.0,0.0
725,196,8.0,1,1,0,0,0.0,0.0
726,197,0.0,1,0,0,0,0.0,0.0
727,197,3.0,1,1,1,1,5.0,13.51
728,197,6.0,1,1,1,0,10.0,0.0
729,197,8.0,1,0,0,0,0.0,0.0
730,197,9.0,1,0,0,0,0.0,0.0
731,198,0.0,1,1,0,0,0.0,0.0
732,198,3.0,1,1,0,1,0.0,4.57
733,198,5.0,1,1,0,3,0.0,1.79
734,198,6.0,1,1,0,0,0.0,0.0
735,199,3.0,2,2,0,0,0.0,0.0
736,199,7.0,1,1,0,3,0.0,9.239999999999998
737,199,8.0,1,0,0,0,0.0,0.0
738,199,9.0,1,0,0,0,0.0,0.0
739,200,3.0,1,1,1,0,5.0,0.0
740,200,4.0,1,1,1,1,3.0,17.62
741,200,8.0,1,0,1,0,2.0,0.0
742,200,9.0,1,1,1,0,5.0,0.0
743,201,0.0,1,1,0,0,0.0,0.0
744,201,2.0,2,1,2,1,10.0,11.18
745,201,5.0,1,1,1,1,10.0,19.18
746,201,8.0,1,1,1,1,2.0,23.55
747,202,0.0,1,1,0,0,0.0,0.0
748,202,1.0,1,1,0,0,0.0,0.0
749,202,6.0,1,1,0,0,0.0,0.0
750,202,7.0,2,2,0,0,0.0,0.0
751,202,9.0,1,1,0,0,0.0,0.0
752,203,0.0,1,1,0,1,0.0,18.05
753,203,1.0,1,1,0,0,0.0,0.0
754,203,2.0,2,2,2,2,10.0,53.47
755,203,5.0,1,1,1,0,10.0,0.0
756,204,7.0,1,1,1,0,2.0,0.0
757,205,1.0,1,0,0,0,0.0,0.0
758,205,2.0,1,1,0,0,0.0,0.0
759,205,9.0,1,0,1,0,5.0,0.0
760,206,3.0,1,1,0,0,0.0,0.0
761,206,5.0,1,1,1,0,10.0,0.0
762,206,6.0,1,1,1,0,10.0,0.0
763,206,9.0,1,1,1,0,5.0,0.0
764,207,0.0,1,1,0,2,0.0,40.0
765,207,3.0,2,2,2,2,10.0,37.72
766,207,7.0,1,1,1,0,2.0,0.0
767,208,1.0,1,1,0,0,0.0,0.0
768,208,3.0,1,1,0,0,0.0,0.0
769,208,5.0,2,2,2,2,20.0,63.67
770,208,6.0,1,1,1,1,10.0,21.44
771,209,2.0,1,1,1,0,5.0,0.0
772,209,3.0,1,1,1,1,5.0,18.57
773,210,0.0,1,0,0,0,0.0,0.0
774,210,2.0,1,1,0,1,0.0,2.59
775,210,4.0,1,1,1,2,3.0,8.71
776,210,5.0,1,1,0,0,0.0,0.0
777,210,9.0,2,0,0,0,0.0,0.0
778,211,0.0,2,1,0,0,0.0,0.0
779,211,2.0,1,0,0,0,0.0,0.0
780,211,4.0,1,1,0,0,0.0,0.0
781,211,7.0,1,1,0,0,0.0,0.0
782,211,8.0,1,0,0,0,0.0,0.0
783,212,0.0,3,2,0,0,0.0,0.0
784,212,3.0,1,1,1,0,5.0,0.0
785,212,4.0,1,1,1,1,3.0,23.38
786,212,5.0,1,1,1,0,10.0,0.0
787,213,0.0,1,1,0,0,0.0,0.0
788,213,1.0,1,0,0,0,0.0,0.0
789,213,4.0,1,1,0,0,0.0,0.0
790,213,8.0,1,0,0,0,0.0,0.0
791,213,9.0,2,0,0,0,0.0,0.0
792,214,2.0,1,0,0,0,0.0,0.0
793,214,3.0,1,1,1,1,5.0,9.71
794,214,7.0,1,1,1,1,2.0,3.2800000000000002
795,214,9.0,1,0,0,0,0.0,0.0
796,215,0.0,2,1,0,1,0.0,3.01
797,215,1.0,1,1,0,1,0.0,108.16
798,215,2.0,1,1,0,0,0.0,0.0
799,215,4.0,1,1,0,1,0.0,3.94
800,216,0.0,1,0,0,0,0.0,0.0
801,216,2.0,1,0,1,0,5.0,0.0
802,216,7.0,2,2,0,1,0.0,1.15
803,217,0.0,1,0,0,0,0.0,0.0
804,217,1.0,1,1,0,0,0.0,0.0
805,217,2.0,1,0,0,0,0.0,0.0
806,217,4.0,1,1,0,0,0.0,0.0
807,217,5.0,1,1,0,0,0.0,0.0
808,218,0.0,1,1,0,0,0.0,0.0
809,218,3.0,1,1,0,0,0.0,0.0
810,218,6.0,1,1,1,2,10.0,20.62
811,219,1.0,1,0,0,0,0.0,0.0
812,219,4.0,1,1,0,0,0.0,0.0
813,219,9.0,2,1,0,0,0.0,0.0
814,220,0.0,2,0,0,0,0.0,0.0
815,220,5.0,1,1,1,1,10.0,24.41
816,220,6.0,1,1,1,1,10.0,49.68
817,220,9.0,1,0,1,0,5.0,0.0
818,221,1.0,1,1,0,0,0.0,0.0
819,221,2.0,1,1,1,0,5.0,0.0
820,221,5.0,2,1,0,0,0.0,0.0
821,221,7.0,1,1,0,0,0.0,0.0
822,222,1.0,1,1,0,3,0.0,53.25
823,222,2.0,1,0,1,0,5.0,0.0
824,222,5.0,1,1,1,0,10.0,0.0
825,223,0.0,1,0,0,0,0.0,0.0
826,223,1.0,1,1,0,0,0.0,0.0
827,223,2.0,1,0,1,0,5.0,0.0
828,223,3.0,1,1,0,1,0.0,1.73
829,223,5.0,1,1,0,2,0.0,10.71
830,223,8.0,1,0,0,0,0.0,0.0
831,224,0.0,1,0,0,0,0.0,0.0
832,224,1.0,1,1,0,0,0.0,0.0
833,224,3.0,1,1,1,0,5.0,0.0
834,224,7.0,1,1,1,1,2.0,24.14
835,225,2.0,1,0,0,0,0.0,0.0
836,225,4.0,2,2,0,0,0.0,0.0
837,225,6.0,1,1,0,0,0.0,0.0
838,225,8.0,2,0,0,0,0.0,0.0
839,226,0.0,1,1,0,0,0.0,0.0
840,226,1.0,2,1,0,0,0.0,0.0
841,226,4.0,1,1,1,1,3.0,30.43
842,227,3.0,1,1,1,0,5.0,0.0
843,227,4.0,1,1,1,1,3.0,19.34
844,227,7.0,2,2,2,2,4.0,33.14
845,228,2.0,1,0,0,0,0.0,0.0
846,228,3.0,1,1,1,1,5.0,20.78
847,228,7.0,1,1,1,1,2.0,20.42
848,228,8.0,1,0,0,0,0.0,0.0
849,228,9.0,1,0,1,0,5.0,0.0
850,229,1.0,1,1,0,0,0.0,0.0
851,229,3.0,1,1,0,0,0.0,0.0
852,229,8.0,1,1,0,0,0.0,0.0
853,229,9.0,1,1,0,0,0.0,0.0
854,230,1.0,1,1,0,0,0.0,0.0
855,230,3.0,1,1,0,0,0.0,0.0
856,230,8.0,2,1,1,1,2.0,16.91
857,231,1.0,1,1,0,2,0.0,5.1899999999999995
858,231,8.0,1,0,0,0,0.0,0.0
859,231,9.0,1,0,0,0,0.0,0.0
860,232,5.0,2,1,2,0,20.0,0.0
861,232,6.0,2,2,2,2,20.0,44.88
862,232,8.0,2,1,1,1,2.0,26.36
863,233,1.0,1,1,0,1,0.0,21.06
864,233,4.0,1,1,1,0,3.0,0.0
865,233,5.0,1,1,1,1,10.0,14.88
866,233,6.0,1,1,1,1,10.0,33.45
867,233,9.0,1,1,1,0,5.0,0.0
868,234,0.0,1,0,0,0,0.0,0.0
869,234,2.0,1,1,0,1,0.0,0.28
870,234,4.0,2,2,1,2,3.0,8.84
871,234,5.0,1,1,0,2,0.0,2.8600000000000003
872,234,8.0,1,0,0,0,0.0,0.0
873,235,1.0,1,0,0,0,0.0,0.0
874,235,3.0,1,1,0,1,0.0,3.8200000000000003
875,235,6.0,3,3,0,0,0.0,0.0
876,236,0.0,1,1,0,0,0.0,0.0
877,236,7.0,1,1,0,0,0.0,0.0
878,236,8.0,1,1,0,0,0.0,0.0
879,236,9.0,2,2,0,0,0.0,0.0
880,237,2.0,1,1,1,0,5.0,0.0
881,237,3.0,2,2,2,0,10.0,0.0
882,237,4.0,1,1,1,0,3.0,0.0
883,237,7.0,1,0,1,0,2.0,0.0
884,237,8.0,1,1,1,0,2.0,0.0
885,238,0.0,1,0,0,0,0.0,0.0
886,238,4.0,2,2,1,1,3.0,6.19
887,238,7.0,1,1,0,0,0.0,0.0
888,238,8.0,2,0,0,0,0.0,0.0
889,239,9.0,1,1,1,0,5.0,0.0
890,240,2.0,1,0,0,0,0.0,0.0
891,240,5.0,1,1,0,2,0.0,4.0
892,240,6.0,1,1,0,1,0.0,6.58
893,240,9.0,1,0,0,0,0.0,0.0
894,241,1.0,1,1,0,3,0.0,65.51
895,241,6.0,2,2,0,0,0.0,0.0
896,241,8.0,1,1,0,0,0.0,0.0
897,241,9.0,1,0,1,0,5.0,0.0
898,242,0.0,1,1,0,2,0.0,44.97
899,242,2.0,1,1,1,1,5.0,16.62
900,242,3.0,1,1,1,0,5.0,0.0
901,242,8.0,1,1,1,1,2.0,25.81
902,242,9.0,2,2,2,2,10.0,53.91
903,243,2.0,1,1,1,1,5.0,8.07
904,243,6.0,1,1,1,1,10.0,12.98
905,243,7.0,2,2,2,1,4.0,12.85
906,243,8.0,1,1,1,1,2.0,18.22
907,244,0.0,1,1,0,2,0.0,37.9
908,244,1.0,1,1,0,2,0.0,37.150000000000006
909,244,2.0,1,1,1,0,5.0,0.0
910,244,4.0,1,1,1,0,3.0,0.0
911,244,9.0,1,0,1,0,5.0,0.0
912,245,3.0,1,1,0,0,0.0,0.0
913,245,9.0,3,0,0,0,0.0,0.0
914,246,1.0,1,1,0,0,0.0,0.0
915,246,4.0,3,3,3,3,9.0,31.42
916,246,6.0,1,1,1,0,10.0,0.0
917,246,7.0,1,1,1,1,2.0,22.11
918,247,1.0,1,1,0,0,0.0,0.0
919,247,2.0,1,0,1,0,5.0,0.0
920,247,3.0,1,1,0,0,0.0,0.0
921,247,4.0,1,1,1,1,3.0,10.7
922,247,7.0,1,1,1,0,2.0,0.0
923,247,8.0,1,1,1,1,2.0,16.76
924,248,1.0,1,1,0,0,0.0,0.0
925,248,2.0,1,1,0,0,0.0,0.0
926,248,4.0,1,1,1,0,3.0,0.0
927,248,5.0,1,1,0,0,0.0,0.0
928,249,0.0,1,0,0,0,0.0,0.0
929,249,1.0,1,1,0,0,0.0,0.0
930,249,4.0,1,1,1,3,3.0,9.09
931,249,5.0,1,1,0,4,0.0,8.63
932,249,7.0,1,1,0,0,0.0,0.0
933,250,1.0,2,2,0,2,0.0,12.989999999999998
934,250,2.0,1,0,1,0,5.0,0.0
935,250,6.0,3,3,3,4,30.0,43.09
936,251,1.0,1,1,0,1,0.0,29.0
937,251,7.0,1,1,1,1,2.0,26.27
938,251,8.0,1,0,1,0,2.0,0.0
939,251,9.0,1,0,1,0,5.0,0.0
940,252,0.0,1,1,0,2,0.0,40.82
941,252,4.0,1,1,1,0,3.0,0.0
942,252,5.0,1,1,1,1,10.0,28.88
943,252,7.0,1,1,1,1,2.0,13.8
944,253,2.0,2,1,0,2,0.0,4.55
945,253,3.0,1,1,0,2,0.0,3.37
946,253,4.0,1,1,1,3,3.0,64.34
947,253,7.0,1,1,1,0,2.0,0.0
948,254,1.0,1,1,0,1,0.0,5.63
949,254,2.0,1,1,1,0,5.0,0.0
950,254,3.0,2,2,2,2,10.0,19.15
951,255,6.0,1,1,1,0,10.0,0.0
952,255,9.0,2,0,2,0,10.0,0.0
953,256,0.0,3,0,0,0,0.0,0.0
954,256,1.0,1,1,0,4,0.0,65.88
955,256,3.0,1,1,1,1,5.0,17.78
956,256,7.0,1,1,1,0,2.0,0.0
957,257,1.0,1,1,0,0,0.0,0.0
958,257,2.0,1,1,1,1,5.0,15.57
959,257,3.0,1,1,0,0,0.0,0.0
960,257,5.0,1,1,1,0,10.0,0.0
961,257,8.0,1,1,1,1,2.0,14.47
962,257,9.0,1,1,1,1,5.0,17.91
963,258,2.0,1,0,1,0,5.0,0.0
964,258,3.0,1,1,1,0,5.0,0.0
965,258,5.0,1,1,1,1,10.0,40.32
966,258,7.0,2,2,2,2,4.0,28.21
967,259,1.0,1,1,0,1,0.0,21.43
968,259,2.0,1,1,1,0,5.0,0.0
969,259,4.0,1,1,1,1,3.0,8.39
970,260,3.0,2,2,1,0,5.0,0.0
971,260,5.0,1,1,0,0,0.0,0.0
972,260,6.0,1,1,0,1,0.0,1.37
973,260,7.0,1,1,1,1,2.0,4.6
974,260,9.0,1,0,0,0,0.0,0.0
975,261,0.0,1,1,0,4,0.0,23.22
976,261,1.0,1,1,0,3,0.0,12.86
977,261,4.0,1,1,1,4,3.0,7.760000000000001
978,261,5.0,1,1,1,0,10.0,0.0
979,261,7.0,1,1,1,0,2.0,0.0
980,262,1.0,1,1,0,2,0.0,34.19
981,262,2.0,1,1,1,1,5.0,13.19
982,262,4.0,1,1,1,0,3.0,0.0
983,262,7.0,1,1,1,2,2.0,15.35
984,262,9.0,1,1,0,1,0.0,13.58
985,263,1.0,1,1,0,0,0.0,0.0
986,263,6.0,1,1,0,0,0.0,0.0
987,263,7.0,1,1,0,0,0.0,0.0
988,263,8.0,1,1,0,0,0.0,0.0
989,263,9.0,1,1,0,0,0.0,0.0
990,264,2.0,1,0,1,0,5.0,0.0
991,264,3.0,3,3,2,2,10.0,44.68
992,264,4.0,1,0,1,0,3.0,0.0
993,265,1.0,1,1,0,2,0.0,15.68
994,265,2.0,2,1,2,2,10.0,12.899999999999999
995,265,3.0,1,1,1,0,5.0,0.0
996,265,5.0,1,1,1,1,10.0,10.74
997,266,6.0,3,3,3,1,30.0,25.76
998,266,7.0,2,2,2,1,4.0,20.52
999,267,3.0,2,2,0,1,0.0,1.24
1000,267,5.0,1,0,0,0,0.0,0.0
1001,267,8.0,1,0,0,0,0.0,0.0
1002,267,9.0,2,0,0,0,0.0,0.0
1003,268,2.0,1,1,1,0,5.0,0.0
1004,268,8.0,1,1,1,1,2.0,27.18
1005,269,5.0,2,2,0,3,0.0,3.7800000000000002
1006,269,8.0,2,0,0,0,0.0,0.0
1007,269,9.0,1,0,0,0,0.0,0.0
1008,270,0.0,1,1,0,1,0.0,19.51
1009,270,1.0,1,1,0,0,0.0,0.0
1010,270,2.0,2,2,2,1,10.0,18.78
1011,270,9.0,1,1,1,1,5.0,21.89
1012,271,1.0,1,1,0,0,0.0,0.0
1013,271,3.0,1,1,1,0,5.0,0.0
1014,271,8.0,1,0,1,0,2.0,0.0
1015,271,9.0,1,0,1,0,5.0,0.0
1016,272,1.0,1,1,0,1,0.0,23.34
1017,272,2.0,1,0,1,0,5.0,0.0
1018,272,5.0,1,0,0,0,0.0,0.0
1019,272,8.0,1,1,0,0,0.0,0.0
1020,273,2.0,1,1,1,0,5.0,0.0
1021,273,5.0,1,1,1,1,10.0,33.49
1022,273,7.0,1,1,1,0,2.0,0.0
1023,273,8.0,1,1,0,0,0.0,0.0
1024,273,9.0,1,1,1,1,5.0,713.12
1025,274,1.0,1,1,0,0,0.0,0.0
1026,274,4.0,1,1,1,1,3.0,20.5
1027,274,8.0,1,1,1,1,2.0,21.63
1028,274,9.0,1,0,1,0,5.0,0.0
1029,275,0.0,1,0,0,0,0.0,0.0
1030,275,3.0,1,1,1,1,5.0,17.78
1031,275,6.0,1,1,0,0,0.0,0.0
1032,275,8.0,1,1,1,0,2.0,0.0
1033,275,9.0,1,1,1,0,5.0,0.0
1034,276,1.0,1,1,0,0,0.0,0.0
1035,276,5.0,2,2,0,13,0.0,34.25
1036,277,2.0,1,1,1,0,5.0,0.0
1037,277,5.0,1,1,0,0,0.0,0.0
1038,277,6.0,2,2,0,1,0.0,6.25
1039,277,8.0,1,0,0,0,0.0,0.0
1040,277,9.0,1,0,0,0,0.0,0.0
1041,278,2.0,2,2,2,1,10.0,10.5
1042,278,7.0,1,1,1,0,2.0,0.0
1043,278,8.0,1,1,1,1,2.0,16.09
1044,278,9.0,1,1,1,2,5.0,31.97
1045,279,2.0,2,0,1,0,5.0,0.0
1046,279,4.0,1,1,1,0,3.0,0.0
1047,279,5.0,1,1,1,0,10.0,0.0
1048,279,7.0,1,1,1,1,2.0,10.38
1049,279,9.0,1,1,0,0,0.0,0.0
1050,280,2.0,2,0,0,0,0.0,0.0
1051,280,5.0,1,1,0,0,0.0,0.0
1052,280,6.0,1,1,0,1,0.0,2.59
1053,280,8.0,1,0,1,0,2.0,0.0
1054,280,9.0,1,0,1,0,5.0,0.0
1055,281,0.0,1,1,0,1,0.0,5.79
1056,281,2.0,2,2,2,1,10.0,18.65
1057,281,3.0,1,1,1,0,5.0,0.0
1058,281,6.0,1,1,0,0,0.0,0.0
1059,282,1.0,1,1,0,0,0.0,0.0
1060,282,5.0,1,1,1,0,10.0,0.0
1061,282,9.0,2,0,1,0,5.0,0.0
1062,283,1.0,2,2,0,1,0.0,31.95
1063,283,3.0,1,1,1,0,5.0,0.0
1064,283,7.0,1,1,1,1,2.0,16.36
1065,284,4.0,1,1,1,1,3.0,11.55
1066,284,6.0,1,0,1,0,10.0,0.0
1067,284,8.0,1,1,1,0,2.0,0.0
1068,284,9.0,2,0,2,0,10.0,0.0
1069,285,4.0,1,1,1,1,3.0,9.0
1070,285,5.0,1,1,0,0,0.0,0.0
1071,285,9.0,1,1,1,1,5.0,24.36
1072,286,0.0,1,1,0,0,0.0,0.0
1073,286,2.0,1,0,0,0,0.0,0.0
1074,286,3.0,1,1,1,0,5.0,0.0
1075,286,4.0,1,1,0,0,0.0,0.0
1076,286,7.0,1,1,1,0,2.0,0.0
1077,286,9.0,1,1,1,0,5.0,0.0
1078,287,0.0,1,0,0,0,0.0,0.0
1079,287,7.0,2,2,1,1,2.0,17.78
1080,287,8.0,2,0,1,0,2.0,0.0
1081,288,0.0,1,1,0,0,0.0,0.0
1082,288,4.0,2,1,1,1,3.0,15.89
1083,288,5.0,1,0,1,0,10.0,0.0
1084,289,3.0,1,1,1,1,5.0,21.47
1085,289,4.0,2,2,1,1,3.0,14.62
1086,289,5.0,1,1,0,0,0.0,0.0
1087,289,7.0,1,1,1,2,2.0,28.910000000000004
1088,290,0.0,2,2,0,5,0.0,83.92
1089,290,4.0,1,1,1,0,3.0,0.0
1090,290,5.0,1,1,1,1,10.0,15.35
1091,290,7.0,1,1,1,2,2.0,21.57
1092,291,0.0,1,1,0,2,0.0,37.07
1093,291,5.0,2,2,2,0,20.0,0.0
1094,291,6.0,1,1,1,0,10.0,0.0
1095,291,7.0,1,1,1,1,2.0,16.43
1096,292,6.0,1,1,1,0,10.0,0.0
1097,292,7.0,1,1,1,0,2.0,0.0
1098,292,8.0,1,1,1,1,2.0,20.16
1099,292,9.0,1,0,0,0,0.0,0.0
1100,293,1.0,1,1,0,0,0.0,0.0
1101,293,2.0,2,1,2,0,10.0,0.0
1102,293,7.0,1,1,1,2,2.0,15.26
1103,293,9.0,1,0,0,0,0.0,0.0
1104,294,1.0,1,1,0,0,0.0,0.0
1105,294,2.0,1,1,0,0,0.0,0.0
1106,294,5.0,1,1,0,0,0.0,0.0
1107,294,6.0,1,1,0,0,0.0,0.0
1108,294,8.0,1,1,0,0,0.0,0.0
1109,295,1.0,1,1,0,0,0.0,0.0
1110,295,2.0,1,1,1,1,5.0,5.19
1111,295,5.0,1,1,1,0,10.0,0.0
1112,296,2.0,1,0,1,0,5.0,0.0
1113,296,6.0,1,1,0,1,0.0,3.7199999999999998
1114,296,8.0,1,1,1,2,2.0,13.73
1115,296,9.0,1,0,0,0,0.0,0.0
1116,297,1.0,2,2,0,1,0.0,21.53
1117,297,8.0,1,1,1,0,2.0,0.0
1118,297,9.0,1,1,1,1,5.0,30.15
1119,298,6.0,1,1,0,0,0.0,0.0
1120,298,8.0,2,2,0,0,0.0,0.0
1121,298,9.0,2,2,0,0,0.0,0.0
1122,299,2.0,1,1,1,0,5.0,0.0
1123,299,5.0,1,1,1,1,10.0,18.01
1124,299,9.0,1,0,0,0,0.0,0.0
1125,300,0.0,1,0,0,0,0.0,0.0
1126,300,4.0,1,1,1,1,3.0,24.94
1127,300,5.0,2,2,2,2,20.0,28.36
1128,300,9.0,2,1,2,0,10.0,0.0
1129,301,1.0,1,1,0,0,0.0,0.0
1130,301,7.0,3,3,0,5,0.0,9.290000000000001
1131,302,1.0,1,0,0,0,0.0,0.0
1132,302,3.0,1,1,1,0,5.0,0.0
1133,302,4.0,1,1,1,1,3.0,15.54
1134,302,5.0,1,1,1,0,10.0,0.0
1135,303,1.0,2,2,0,3,0.0,7.75
1136,303,2.0,1,0,0,0,0.0,0.0
1137,303,9.0,1,0,0,0,0.0,0.0
1138,304,2.0,1,1,1,0,5.0,0.0
1139,304,7.0,1,1,1,1,2.0,28.38
1140,304,9.0,1,0,1,0,5.0,0.0
1141,305,0.0,1,1,0,2,0.0,41.28
1142,305,4.0,1,1,1,0,3.0,0.0
1143,305,5.0,1,1,1,1,10.0,22.7
1144,305,6.0,1,1,0,0,0.0,0.0
1145,305,7.0,1,1,1,0,2.0,0.0
1146,306,2.0,1,1,1,0,5.0,0.0
