,person,offer_id,offer received,offer viewed,offer completed,transaction,reward,amount,difficulty,email,mobile,social,web,bogo,discount,informational
345,95,1.0,2,2,0,0,0.0,0.0,0,2,2,2,0,0,0,1
346,95,6.0,1,1,0,3,0.0,4.74,10,1,1,1,1,1,0,0
347,95,7.0,1,1,1,2,2.0,1.22,10,1,1,1,1,0,1,0
348,95,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
349,96,0.0,2,2,0,1,0.0,0.05,0,2,2,0,2,0,0,1
350,96,1.0,1,1,0,1,0.0,3.51,0,1,1,1,0,0,0,1
351,96,5.0,1,1,0,1,0.0,4.72,10,1,1,1,0,1,0,0
352,96,7.0,1,1,1,2,2.0,7.510000000000001,10,1,1,1,1,0,1,0
353,97,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
354,97,3.0,1,1,1,0,5.0,0.0,5,1,1,1,1,1,0,0
355,97,4.0,2,2,2,1,6.0,18.81,7,2,2,2,2,0,1,0
356,97,8.0,1,1,1,1,2.0,22.75,10,1,1,0,1,0,1,0
357,98,1.0,1,0,0,0,0.0,0.0,0,1,1,1,0,0,0,1
358,98,5.0,2,1,1,0,10.0,0.0,10,2,2,2,0,1,0,0
359,98,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
360,99,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
361,99,5.0,1,0,0,0,0.0,0.0,10,1,1,1,0,1,0,0
362,99,8.0,1,0,1,0,2.0,0.0,10,1,1,0,1,0,1,0
363,99,9.0,2,0,0,0,0.0,0.0,20,2,0,0,2,0,1,0
364,100,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
365,100,2.0,1,1,0,4,0.0,13.04,5,1,1,0,1,1,0,0
366,100,3.0,1,1,1,0,5.0,0.0,5,1,1,1,1,1,0,0
367,101,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
368,101,5.0,1,1,0,2,0.0,1.96,10,1,1,1,0,1,0,0
369,101,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
370,101,7.0,1,1,0,2,0.0,3.12,10,1,1,1,1,0,1,0
371,101,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
372,102,0.0,1,1,0,1,0.0,13.75,0,1,1,0,1,0,0,1
373,102,3.0,1,1,1,2,5.0,16.0,5,1,1,1,1,1,0,0
374,102,4.0,2,2,2,2,6.0,22.28,7,2,2,2,2,0,1,0
375,102,6.0,1,1,1,0,10.0,0.0,10,1,1,1,1,1,0,0
376,102,8.0,1,0,1,0,2.0,0.0,10,1,1,0,1,0,1,0
377,103,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
378,103,1.0,1,0,0,0,0.0,0.0,0,1,1,1,0,0,0,1
379,103,4.0,1,1,0,0,0.0,0.0,7,1,1,1,1,0,1,0
380,103,6.0,1,0,0,0,0.0,0.0,10,1,1,1,1,1,0,0
381,103,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
382,104,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
383,104,3.0,2,2,0,2,0.0,1.09,5,2,2,2,2,1,0,0
384,104,4.0,1,1,0,0,0.0,0.0,7,1,1,1,1,0,1,0
385,104,5.0,1,1,0,0,0.0,0.0,10,1,1,1,0,1,0,0
386,104,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
387,105,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
388,105,2.0,1,1,1,0,5.0,0.0,5,1,1,0,1,1,0,0
389,105,7.0,2,2,2,1,4.0,22.49,10,2,2,2,2,0,1,0
390,105,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
391,106,0.0,2,1,0,1,0.0,16.1,0,2,2,0,2,0,0,1
392,106,2.0,1,1,1,0,5.0,0.0,5,1,1,0,1,1,0,0
393,106,4.0,1,1,1,1,3.0,20.02,7,1,1,1,1,0,1,0
394,106,5.0,1,1,1,0,10.0,0.0,10,1,1,1,0,1,0,0
395,107,3.0,1,1,1,1,5.0,14.87,5,1,1,1,1,1,0,0
396,107,4.0,1,1,1,0,3.0,0.0,7,1,1,1,1,0,1,0
397,107,5.0,2,1,2,1,20.0,14.36,10,2,2,2,0,1,0,0
398,107,6.0,1,1,1,1,10.0,17.48,10,1,1,1,1,1,0,0
399,107,7.0,1,1,1,1,2.0,24.39,10,1,1,1,1,0,1,0
400,108,0.0,2,1,0,1,0.0,1.76,0,2,2,0,2,0,0,1
401,108,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
402,108,5.0,1,1,0,2,0.0,2.9699999999999998,10,1,1,1,0,1,0,0
403,108,6.0,1,1,0,6,0.0,14.270000000000001,10,1,1,1,1,1,0,0
404,109,0.0,1,1,0,2,0.0,29.04,0,1,1,0,1,0,0,1
405,109,3.0,1,1,1,0,5.0,0.0,5,1,1,1,1,1,0,0
406,109,7.0,2,2,2,2,4.0,25.38,10,2,2,2,2,0,1,0
407,109,9.0,1,1,1,0,5.0,0.0,20,1,0,0,1,0,1,0
408,110,5.0,1,0,1,0,10.0,0.0,10,1,1,1,0,1,0,0
409,110,6.0,2,2,2,1,20.0,12.23,10,2,2,2,2,1,0,0
410,110,8.0,2,1,2,1,4.0,29.14,10,2,2,0,2,0,1,0
411,111,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
412,111,2.0,1,0,1,0,5.0,0.0,5,1,1,0,1,1,0,0
413,111,5.0,1,1,0,0,0.0,0.0,10,1,1,1,0,1,0,0
414,111,6.0,1,1,0,1,0.0,5.85,10,1,1,1,1,1,0,0
415,112,1.0,1,1,0,4,0.0,68.81,0,1,1,1,0,0,0,1
416,112,3.0,1,1,1,1,5.0,23.38,5,1,1,1,1,1,0,0
417,112,6.0,1,1,1,0,10.0,0.0,10,1,1,1,1,1,0,0
418,112,8.0,1,1,1,1,2.0,19.11,10,1,1,0,1,0,1,0
419,113,2.0,2,0,1,0,5.0,0.0,5,2,2,0,2,1,0,0
420,113,6.0,2,1,2,0,20.0,0.0,10,2,2,2,2,1,0,0
421,113,7.0,1,1,1,2,2.0,11.25,10,1,1,1,1,0,1,0
422,113,8.0,1,0,1,0,2.0,0.0,10,1,1,0,1,0,1,0
423,114,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
424,114,3.0,2,2,2,1,10.0,20.72,5,2,2,2,2,1,0,0
425,114,5.0,1,1,1,1,10.0,20.8,10,1,1,1,0,1,0,0
426,114,6.0,1,1,1,1,10.0,24.95,10,1,1,1,1,1,0,0
427,114,7.0,1,1,1,0,2.0,0.0,10,1,1,1,1,0,1,0
428,115,2.0,1,1,0,1,0.0,3.39,5,1,1,0,1,1,0,0
429,115,4.0,2,0,0,0,0.0,0.0,7,2,2,2,2,0,1,0
430,116,4.0,2,2,2,3,6.0,25.93,7,2,2,2,2,0,1,0
431,116,5.0,1,0,0,0,0.0,0.0,10,1,1,1,0,1,0,0
432,116,6.0,1,1,1,0,10.0,0.0,10,1,1,1,1,1,0,0
433,116,7.0,1,1,1,2,2.0,14.36,10,1,1,1,1,0,1,0
434,116,8.0,1,0,1,0,2.0,0.0,10,1,1,0,1,0,1,0
435,117,3.0,1,1,1,1,5.0,20.26,5,1,1,1,1,1,0,0
436,117,4.0,2,2,2,1,6.0,28.44,7,2,2,2,2,0,1,0
437,117,5.0,1,1,0,0,0.0,0.0,10,1,1,1,0,1,0,0
438,117,8.0,1,1,1,1,2.0,33.63,10,1,1,0,1,0,1,0
439,118,8.0,3,1,3,1,6.0,39.99,10,3,3,0,3,0,1,0
440,119,0.0,2,2,0,0,0.0,0.0,0,2,2,0,2,0,0,1
441,119,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
442,119,7.0,1,0,1,0,2.0,0.0,10,1,1,1,1,0,1,0
443,120,1.0,2,2,0,1,0.0,12.3,0,2,2,2,0,0,0,1
444,120,2.0,1,0,1,0,5.0,0.0,5,1,1,0,1,1,0,0
445,120,4.0,2,2,1,2,3.0,16.37,7,2,2,2,2,0,1,0
446,121,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
447,121,2.0,1,1,0,1,0.0,1.1400000000000001,5,1,1,0,1,1,0,0
448,121,3.0,1,1,0,3,0.0,4.78,5,1,1,1,1,1,0,0
449,121,4.0,1,1,0,0,0.0,0.0,7,1,1,1,1,0,1,0
450,121,6.0,1,1,0,2,0.0,10.93,10,1,1,1,1,1,0,0
451,122,1.0,2,2,0,1,0.0,1.46,0,2,2,2,0,0,0,1
452,122,6.0,1,1,0,1,0.0,0.67,10,1,1,1,1,1,0,0
453,122,8.0,1,1,0,4,0.0,5.62,10,1,1,0,1,0,1,0
454,123,2.0,1,1,1,0,5.0,0.0,5,1,1,0,1,1,0,0
455,123,3.0,1,1,1,1,5.0,10.81,5,1,1,1,1,1,0,0
456,123,5.0,1,1,0,0,0.0,0.0,10,1,1,1,0,1,0,0
457,123,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
458,123,7.0,1,1,1,2,2.0,11.83,10,1,1,1,1,0,1,0
459,124,0.0,1,1,0,3,0.0,8.72,0,1,1,0,1,0,0,1
460,124,3.0,2,2,0,3,0.0,5.47,5,2,2,2,2,1,0,0
461,124,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
462,125,1.0,1,1,0,1,0.0,19.9,0,1,1,1,0,0,0,1
463,125,5.0,1,1,1,1,10.0,13.01,10,1,1,1,0,1,0,0
464,125,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
465,125,8.0,1,1,1,0,2.0,0.0,10,1,1,0,1,0,1,0
466,126,1.0,1,1,0,1,0.0,1.33,0,1,1,1,0,0,0,1
467,126,3.0,2,2,0,0,0.0,0.0,5,2,2,2,2,1,0,0
468,126,4.0,1,1,0,0,0.0,0.0,7,1,1,1,1,0,1,0
469,126,5.0,1,1,0,1,0.0,3.37,10,1,1,1,0,1,0,0
470,127,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
471,127,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
472,127,4.0,1,1,0,0,0.0,0.0,7,1,1,1,1,0,1,0
473,127,5.0,1,1,0,1,0.0,9.02,10,1,1,1,0,1,0,0
474,127,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
475,128,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
476,128,5.0,1,1,0,3,0.0,3.81,10,1,1,1,0,1,0,0
477,128,8.0,2,1,0,0,0.0,0.0,10,2,2,0,2,0,1,0
478,129,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
479,129,4.0,2,2,1,2,3.0,5.359999999999999,7,2,2,2,2,0,1,0
480,129,5.0,1,1,0,1,0.0,4.5600000000000005,10,1,1,1,0,1,0,0
481,129,7.0,1,1,0,3,0.0,4.510000000000001,10,1,1,1,1,0,1,0
482,130,2.0,1,1,0,1,0.0,2.03,5,1,1,0,1,1,0,0
483,130,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
484,130,4.0,1,1,0,0,0.0,0.0,7,1,1,1,1,0,1,0
485,130,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
486,131,1.0,1,1,0,1,0.0,18.09,0,1,1,1,0,0,0,1
487,131,5.0,1,1,1,1,10.0,25.62,10,1,1,1,0,1,0,0
488,131,7.0,1,1,1,0,2.0,0.0,10,1,1,1,1,0,1,0
489,131,8.0,1,1,1,2,2.0,20.85,10,1,1,0,1,0,1,0
490,132,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
491,132,2.0,1,1,1,0,5.0,0.0,5,1,1,0,1,1,0,0
492,132,4.0,1,1,1,0,3.0,0.0,7,1,1,1,1,0,1,0
493,132,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
494,132,9.0,1,1,0,0,0.0,0.0,20,1,0,0,1,0,1,0
495,133,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
496,133,3.0,1,1,1,1,5.0,22.02,5,1,1,1,1,1,0,0
497,133,5.0,2,2,2,2,20.0,65.69,10,2,2,2,0,1,0,0
498,134,0.0,1,1,0,1,0.0,27.45,0,1,1,0,1,0,0,1
499,134,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
500,134,4.0,1,1,1,0,3.0,0.0,7,1,1,1,1,0,1,0
501,134,5.0,1,1,1,0,10.0,0.0,10,1,1,1,0,1,0,0
502,134,7.0,1,1,1,1,2.0,24.55,10,1,1,1,1,0,1,0
503,135,0.0,3,1,0,3,0.0,61.86,0,3,3,0,3,0,0,1
504,135,5.0,2,2,2,1,20.0,12.79,10,2,2,2,0,1,0,0
505,136,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
506,136,3.0,1,1,0,2,0.0,4.92,5,1,1,1,1,1,0,0
507,136,6.0,1,1,0,2,0.0,7.73,10,1,1,1,1,1,0,0
508,136,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
509,137,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
510,137,3.0,2,2,0,3,0.0,4.49,5,2,2,2,2,1,0,0
511,137,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
512,138,2.0,1,0,1,0,5.0,0.0,5,1,1,0,1,1,0,0
513,138,3.0,1,1,1,0,5.0,0.0,5,1,1,1,1,1,0,0
514,138,6.0,2,2,2,1,20.0,20.75,10,2,2,2,2,1,0,0
515,139,1.0,2,1,0,0,0.0,0.0,0,2,2,2,0,0,0,1
516,139,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
517,139,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
518,140,1.0,1,1,0,1,0.0,11.18,0,1,1,1,0,0,0,1
519,140,2.0,1,0,1,0,5.0,0.0,5,1,1,0,1,1,0,0
520,140,4.0,1,1,1,1,3.0,7.72,7,1,1,1,1,0,1,0
521,140,5.0,1,1,0,1,0.0,1.35,10,1,1,1,0,1,0,0
522,140,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
523,141,2.0,1,1,1,0,5.0,0.0,5,1,1,0,1,1,0,0
524,141,3.0,2,2,1,1,5.0,34.11,5,2,2,2,2,1,0,0
525,141,9.0,1,1,0,0,0.0,0.0,20,1,0,0,1,0,1,0
526,142,5.0,1,1,0,0,0.0,0.0,10,1,1,1,0,1,0,0
527,142,7.0,1,1,1,1,2.0,21.72,10,1,1,1,1,0,1,0
528,143,5.0,1,1,0,0,0.0,0.0,10,1,1,1,0,1,0,0
529,143,7.0,2,2,0,3,0.0,3.7600000000000002,10,2,2,2,2,0,1,0
530,143,8.0,1,1,0,2,0.0,4.45,10,1,1,0,1,0,1,0
531,144,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
532,144,4.0,1,1,1,1,3.0,34.94,7,1,1,1,1,0,1,0
533,144,7.0,1,1,1,1,2.0,18.45,10,1,1,1,1,0,1,0
534,144,8.0,1,1,1,0,2.0,0.0,10,1,1,0,1,0,1,0
535,144,9.0,1,1,1,0,5.0,0.0,20,1,0,0,1,0,1,0
536,145,1.0,1,1,0,1,0.0,27.59,0,1,1,1,0,0,0,1
537,145,3.0,1,1,1,1,5.0,29.44,5,1,1,1,1,1,0,0
538,145,4.0,1,1,1,0,3.0,0.0,7,1,1,1,1,0,1,0
539,145,7.0,1,1,1,0,2.0,0.0,10,1,1,1,1,0,1,0
540,145,8.0,2,1,1,0,2.0,0.0,10,2,2,0,2,0,1,0
541,146,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
542,146,5.0,1,1,1,1,10.0,20.89,10,1,1,1,0,1,0,0
543,146,8.0,1,1,1,1,2.0,15.56,10,1,1,0,1,0,1,0
544,147,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
545,147,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
546,147,4.0,1,1,0,0,0.0,0.0,7,1,1,1,1,0,1,0
547,147,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
548,148,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
549,148,2.0,1,1,1,1,5.0,18.46,5,1,1,0,1,1,0,0
550,148,4.0,1,1,0,0,0.0,0.0,7,1,1,1,1,0,1,0
551,148,7.0,1,1,1,0,2.0,0.0,10,1,1,1,1,0,1,0
552,149,0.0,2,0,0,0,0.0,0.0,0,2,2,0,2,0,0,1
553,149,4.0,2,1,2,1,6.0,4.32,7,2,2,2,2,0,1,0
554,149,7.0,1,1,1,1,2.0,1.6400000000000001,10,1,1,1,1,0,1,0
555,150,7.0,1,1,1,4,2.0,9.87,10,1,1,1,1,0,1,0
556,150,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
557,150,9.0,2,0,0,0,0.0,0.0,20,2,0,0,2,0,1,0
558,151,0.0,3,3,0,1,0.0,28.71,0,3,3,0,3,0,0,1
559,151,1.0,1,1,0,2,0.0,400.25,0,1,1,1,0,0,0,1
560,151,7.0,1,1,1,0,2.0,0.0,10,1,1,1,1,0,1,0
561,152,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
562,152,3.0,1,1,1,1,5.0,3.19,5,1,1,1,1,1,0,0
563,152,8.0,1,1,0,0,0.0,0.0,10,1,1,0,1,0,1,0
564,153,1.0,1,1,0,1,0.0,8.39,0,1,1,1,0,0,0,1
565,153,4.0,1,1,0,0,0.0,0.0,7,1,1,1,1,0,1,0
566,153,5.0,1,1,0,0,0.0,0.0,10,1,1,1,0,1,0,0
567,153,7.0,1,1,0,0,0.0,0.0,10,1,1,1,1,0,1,0
568,153,9.0,1,1,0,1,0.0,8.8,20,1,0,0,1,0,1,0
569,154,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
570,154,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
571,154,6.0,1,1,1,1,10.0,13.3,10,1,1,1,1,1,0,0
572,155,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
573,155,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
574,155,6.0,1,1,0,2,0.0,4.2299999999999995,10,1,1,1,1,1,0,0
575,155,7.0,1,1,0,0,0.0,0.0,10,1,1,1,1,0,1,0
576,155,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
577,155,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
578,156,2.0,1,1,0,2,0.0,9.58,5,1,1,0,1,1,0,0
579,156,4.0,2,2,2,3,6.0,11.33,7,2,2,2,2,0,1,0
580,156,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
581,156,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
582,157,2.0,1,0,1,0,5.0,0.0,5,1,1,0,1,1,0,0
583,157,3.0,1,1,1,0,5.0,0.0,5,1,1,1,1,1,0,0
584,158,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
585,158,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
586,158,4.0,1,1,1,1,3.0,9.45,7,1,1,1,1,0,1,0
587,158,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
588,158,8.0,1,1,0,1,0.0,9.88,10,1,1,0,1,0,1,0
589,159,1.0,1,1,0,2,0.0,3.97,0,1,1,1,0,0,0,1
590,159,4.0,1,1,0,0,0.0,0.0,7,1,1,1,1,0,1,0
591,159,9.0,3,0,0,0,0.0,0.0,20,3,0,0,3,0,1,0
592,160,2.0,1,0,1,0,5.0,0.0,5,1,1,0,1,1,0,0
593,160,5.0,2,2,2,2,20.0,27.55,10,2,2,2,0,1,0,0
594,161,4.0,1,1,1,1,3.0,17.59,7,1,1,1,1,0,1,0
595,161,5.0,1,1,1,1,10.0,14.47,10,1,1,1,0,1,0,0
596,161,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
597,161,7.0,2,2,2,1,4.0,22.87,10,2,2,2,2,0,1,0
598,161,8.0,1,0,1,0,2.0,0.0,10,1,1,0,1,0,1,0
599,162,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
600,162,2.0,1,0,1,0,5.0,0.0,5,1,1,0,1,1,0,0
601,162,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
602,162,6.0,1,1,1,1,10.0,20.76,10,1,1,1,1,1,0,0
603,162,7.0,1,1,0,0,0.0,0.0,10,1,1,1,1,0,1,0
604,163,1.0,1,1,0,1,0.0,12.02,0,1,1,1,0,0,0,1
605,163,2.0,1,1,1,1,5.0,13.88,5,1,1,0,1,1,0,0
606,163,8.0,1,1,0,0,0.0,0.0,10,1,1,0,1,0,1,0
607,163,9.0,1,1,0,0,0.0,0.0,20,1,0,0,1,0,1,0
608,164,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
609,164,3.0,1,1,0,1,0.0,1.58,5,1,1,1,1,1,0,0
610,164,5.0,1,1,0,0,0.0,0.0,10,1,1,1,0,1,0,0
611,164,6.0,1,1,0,2,0.0,9.91,10,1,1,1,1,1,0,0
612,164,7.0,1,1,0,1,0.0,5.47,10,1,1,1,1,0,1,0
613,165,6.0,1,1,1,1,10.0,10.35,10,1,1,1,1,1,0,0
614,165,7.0,1,1,1,0,2.0,0.0,10,1,1,1,1,0,1,0
615,165,8.0,1,0,1,0,2.0,0.0,10,1,1,0,1,0,1,0
616,165,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
617,166,2.0,1,0,1,0,5.0,0.0,5,1,1,0,1,1,0,0
618,166,3.0,2,2,1,3,5.0,11.99,5,2,2,2,2,1,0,0
619,166,5.0,1,1,0,9,0.0,39.14,10,1,1,1,0,1,0,0
620,166,7.0,1,1,1,2,2.0,12.510000000000002,10,1,1,1,1,0,1,0
621,167,4.0,1,1,1,1,3.0,1.24,7,1,1,1,1,0,1,0
622,167,7.0,1,1,0,0,0.0,0.0,10,1,1,1,1,0,1,0
623,167,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
624,168,0.0,1,1,0,1,0.0,24.41,0,1,1,0,1,0,0,1
625,168,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
626,168,2.0,1,0,1,0,5.0,0.0,5,1,1,0,1,1,0,0
627,168,4.0,1,1,1,0,3.0,0.0,7,1,1,1,1,0,1,0
628,168,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
629,169,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
630,169,3.0,1,1,1,1,5.0,11.85,5,1,1,1,1,1,0,0
631,169,9.0,1,1,1,2,5.0,3.2800000000000002,20,1,0,0,1,0,1,0
632,170,1.0,1,1,0,1,0.0,25.53,0,1,1,1,0,0,0,1
633,170,2.0,1,1,1,0,5.0,0.0,5,1,1,0,1,1,0,0
634,170,5.0,1,1,1,0,10.0,0.0,10,1,1,1,0,1,0,0
635,170,7.0,1,1,1,1,2.0,13.94,10,1,1,1,1,0,1,0
636,170,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
637,171,3.0,2,2,2,2,10.0,46.599999999999994,5,2,2,2,2,1,0,0
638,171,7.0,2,2,2,1,4.0,21.88,10,2,2,2,2,0,1,0
639,171,9.0,1,1,1,2,5.0,36.93,20,1,0,0,1,0,1,0
640,172,1.0,2,2,0,0,0.0,0.0,0,2,2,2,0,0,0,1
641,172,2.0,1,1,0,0,0.0,0.0,5,1,1,0,1,1,0,0
642,172,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
643,173,4.0,1,1,1,2,3.0,12.01,7,1,1,1,1,0,1,0
644,173,5.0,1,1,0,4,0.0,11.11,10,1,1,1,0,1,0,0
645,173,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
646,173,8.0,1,1,1,4,2.0,11.780000000000001,10,1,1,0,1,0,1,0
647,173,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
648,174,1.0,2,2,0,0,0.0,0.0,0,2,2,2,0,0,0,1
649,174,2.0,1,1,1,1,5.0,33.9,5,1,1,0,1,1,0,0
650,174,8.0,1,1,1,0,2.0,0.0,10,1,1,0,1,0,1,0
651,174,9.0,2,2,1,0,5.0,0.0,20,2,0,0,2,0,1,0
652,175,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
653,175,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
654,175,5.0,1,1,0,2,0.0,7.300000000000001,10,1,1,1,0,1,0,0
655,175,6.0,1,1,0,1,0.0,0.72,10,1,1,1,1,1,0,0
656,176,0.0,1,1,0,1,0.0,12.85,0,1,1,0,1,0,0,1
657,176,5.0,2,2,2,1,20.0,14.66,10,2,2,2,0,1,0,0
658,176,8.0,1,0,1,0,2.0,0.0,10,1,1,0,1,0,1,0
659,177,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
660,177,7.0,2,1,0,0,0.0,0.0,10,2,2,2,2,0,1,0
661,177,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
662,177,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
663,178,0.0,1,1,0,2,0.0,3.38,0,1,1,0,1,0,0,1
664,178,5.0,1,1,0,0,0.0,0.0,10,1,1,1,0,1,0,0
665,178,6.0,1,1,0,2,0.0,5.74,10,1,1,1,1,1,0,0
666,179,1.0,1,1,0,2,0.0,19.25,0,1,1,1,0,0,0,1
667,179,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
668,179,6.0,2,2,2,2,20.0,16.060000000000002,10,2,2,2,2,1,0,0
669,180,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
670,180,4.0,1,1,1,1,3.0,22.26,7,1,1,1,1,0,1,0
671,180,7.0,1,1,0,0,0.0,0.0,10,1,1,1,1,0,1,0
672,180,9.0,2,0,1,0,5.0,0.0,20,2,0,0,2,0,1,0
673,181,2.0,1,0,1,0,5.0,0.0,5,1,1,0,1,1,0,0
674,181,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
675,182,4.0,1,1,1,2,3.0,7.58,7,1,1,1,1,0,1,0
676,182,7.0,1,1,1,0,2.0,0.0,10,1,1,1,1,0,1,0
677,182,8.0,1,0,1,0,2.0,0.0,10,1,1,0,1,0,1,0
678,182,9.0,3,1,2,1,10.0,3.69,20,3,0,0,3,0,1,0
679,183,3.0,2,2,2,2,10.0,33.4,5,2,2,2,2,1,0,0
680,183,6.0,1,1,1,0,10.0,0.0,10,1,1,1,1,1,0,0
681,183,8.0,1,0,1,0,2.0,0.0,10,1,1,0,1,0,1,0
682,183,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
683,184,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
684,184,1.0,1,1,0,1,0.0,21.14,0,1,1,1,0,0,0,1
685,184,5.0,1,1,1,1,10.0,11.8,10,1,1,1,0,1,0,0
686,184,7.0,1,1,1,1,2.0,19.44,10,1,1,1,1,0,1,0
687,184,8.0,1,1,1,0,2.0,0.0,10,1,1,0,1,0,1,0
688,185,0.0,2,2,0,1,0.0,19.34,0,2,2,0,2,0,0,1
689,185,5.0,1,1,1,1,10.0,29.45,10,1,1,1,0,1,0,0
690,185,9.0,2,1,2,0,10.0,0.0,20,2,0,0,2,0,1,0
